Year,Jday,p1.sm,p2.sm,p3.sm,p4.sm,p5.sm,p6.sm,p7.sm,p8.sm,p9.sm,p10.sm,p11.sm,p12.sm,p13.sm,p14.sm,p15.sm,p16.sm,p17.sm,p18.sm
2020,1,0.196208333,0.21525,0.195916667,0.178208333,0.204916667,0.198083333,0.228125,0.242833333,0.189958333,0.2595,0.20525,0.202208333,0.212833333,0.213125,0.162791667,0.191208333,0.159125,0.189916667
2020,2,0.190541667,0.212541667,0.192875,0.176125,0.202041667,0.195666667,0.225208333,0.239583333,0.184708333,0.255166667,0.202666667,0.196625,0.209208333,0.208583333,0.160916667,0.186625,0.154291667,0.188208333
2020,3,0.191291667,0.211375,0.190833333,0.174875,0.199458333,0.193958333,0.223458333,0.239208333,0.181458333,0.255333333,0.201333333,0.193666667,0.206916667,0.208166667,0.159,0.185291667,0.154708333,0.187083333
2020,4,0.20525,0.2135,0.197166667,0.187875,0.211291667,0.202,0.232083333,0.246291667,0.198166667,0.286375,0.210958333,0.205708333,0.229083333,0.2575,0.165458333,0.196791667,0.180083333,0.193791667
2020,5,0.205125,0.217,0.203541667,0.190083333,0.217458333,0.203333333,0.235916667,0.247583333,0.204416667,0.275791667,0.213333333,0.212,0.232583333,0.250083333,0.169,0.1975,0.17425,0.195083333
2020,6,0.19325,0.213833333,0.19725,0.181375,0.209375,0.197625,0.230625,0.243333333,0.19025,0.261958333,0.207583333,0.199916667,0.220208333,0.224708333,0.163416667,0.189833333,0.159625,0.190708333
2020,7,0.189416667,0.211958333,0.193541667,0.177875,0.205166667,0.194833333,0.227583333,0.240916667,0.184333333,0.258541667,0.204666667,0.19525,0.214041667,0.214208333,0.160416667,0.185833333,0.154666667,0.188416667
2020,8,0.186916667,0.210875,0.191166667,0.175833333,0.202125,0.192583333,0.2255,0.239125,0.180666667,0.256416667,0.202625,0.1925,0.2105,0.208208333,0.157833333,0.183333333,0.151666667,0.18675
2020,9,0.18375,0.208,0.186875,0.172041667,0.200083333,0.186708333,0.220791667,0.23575,0.176,0.251041667,0.200166667,0.189125,0.206333333,0.202875,0.155666667,0.180666667,0.145833333,0.182125
2020,10,0.181958333,0.206125,0.183791667,0.168625,0.19475,0.188875,0.219333333,0.23425,0.173458333,0.24825,0.198083333,0.188458333,0.2035,0.199416667,0.15475,0.17975,0.142708333,0.179583333
2020,11,0.182708333,0.23175,0.210458333,0.195125,0.223375,0.189125,0.266083333,0.235,0.223458333,0.295166667,0.223416667,0.192625,0.235208333,0.244666667,0.154,0.182375,0.194125,0.206166667
2020,12,0.183041667,0.256333333,0.232083333,0.200375,0.242708333,0.190541667,0.256375,0.236958333,0.223666667,0.298791667,0.23675,0.192083333,0.241541667,0.261625,0.15425,0.181791667,0.208666667,0.230041667
2020,13,0.183708333,0.231333333,0.212041667,0.187875,0.220125,0.189416667,0.244083333,0.239291667,0.200416667,0.278041667,0.219375,0.191125,0.226,0.230583333,0.154083333,0.179375,0.1735,0.215333333
2020,14,0.184875,0.2265,0.205916667,0.184708333,0.21425,0.190041667,0.240125,0.240125,0.192,0.274291667,0.215166667,0.190583333,0.218875,0.219875,0.154,0.177458333,0.16575,0.207416667
2020,15,0.185208333,0.224458333,0.203083333,0.183,0.211583333,0.190708333,0.237791667,0.240208333,0.187625,0.271541667,0.213708333,0.190708333,0.215291667,0.213708333,0.153458333,0.176625,0.162333333,0.20275
2020,16,0.186166667,0.2225,0.201208333,0.181541667,0.209791667,0.192541667,0.23575,0.240583333,0.185166667,0.268958333,0.211833333,0.191916667,0.213208333,0.209666667,0.154625,0.176791667,0.159541667,0.199375
2020,17,0.186625,0.21925,0.197958333,0.176333333,0.207958333,0.188708333,0.232458333,0.239625,0.181583333,0.264625,0.209125,0.192375,0.2105,0.204625,0.156041667,0.177458333,0.155,0.195291667
2020,18,0.183458333,0.214666667,0.192458333,0.170375,0.206291667,0.1875,0.228708333,0.237583333,0.177375,0.258916667,0.2055,0.189375,0.206666667,0.200458333,0.154958333,0.176166667,0.148041667,0.188875
2020,19,0.185,0.214458333,0.192916667,0.172791667,0.205916667,0.192916667,0.229625,0.239458333,0.177291667,0.258791667,0.205958333,0.191666667,0.206708333,0.201666667,0.157208333,0.176666667,0.147,0.187125
2020,20,0.189458333,0.213958333,0.1935,0.1725,0.204208333,0.193958333,0.22775,0.240541667,0.178,0.258125,0.205416667,0.193958333,0.207,0.200291667,0.161958333,0.1785,0.146791667,0.186416667
2020,21,0.186875,0.212,0.19125,0.169583333,0.20225,0.193041667,0.225541667,0.238833333,0.177041667,0.255083333,0.2035,0.192875,0.205583333,0.198833333,0.160375,0.178708333,0.144708333,0.184541667
2020,22,0.184666667,0.2105,0.189041667,0.168625,0.200541667,0.192583333,0.223708333,0.237125,0.176,0.253125,0.201833333,0.191041667,0.204125,0.197458333,0.157916667,0.177583333,0.142958333,0.183083333
2020,23,0.185,0.20925,0.188208333,0.169083333,0.199041667,0.192958333,0.222625,0.2365,0.175208333,0.251958333,0.201125,0.190541667,0.203708333,0.196083333,0.156625,0.177458333,0.142,0.181458333
2020,24,0.188875,0.209,0.188833333,0.171333333,0.197791667,0.194375,0.221666667,0.237458333,0.175333333,0.251416667,0.201,0.192583333,0.204,0.195166667,0.157,0.179166667,0.142625,0.181
2020,25,0.207291667,0.213833333,0.1905,0.175041667,0.211791667,0.203333333,0.223625,0.242875,0.178958333,0.263333333,0.204916667,0.210666667,0.214291667,0.204375,0.166,0.187,0.145333333,0.184083333
2020,26,0.222041667,0.243333333,0.215666667,0.190458333,0.257791667,0.222625,0.249083333,0.260875,0.213875,0.299,0.2255,0.236916667,0.264125,0.252875,0.186666667,0.210125,0.17025,0.21575
2020,27,0.20175,0.230416667,0.208708333,0.186541667,0.2285,0.206125,0.24525,0.255208333,0.199875,0.284708333,0.2195,0.213791667,0.238916667,0.230833333,0.172583333,0.196666667,0.165375,0.210083333
2020,28,0.196416667,0.22675,0.205041667,0.184583333,0.223375,0.2015,0.241916667,0.25225,0.195,0.281,0.217708333,0.2065,0.230416667,0.222375,0.167166667,0.190708333,0.162125,0.205791667
2020,29,0.192416667,0.222875,0.201333333,0.181791667,0.219291667,0.198333333,0.237916667,0.24925,0.190583333,0.275208333,0.214916667,0.201958333,0.224125,0.216416667,0.163666667,0.18675,0.157833333,0.201791667
2020,30,0.188125,0.218041667,0.19525,0.177375,0.216,0.194333333,0.233041667,0.246333333,0.184625,0.267416667,0.210708333,0.198208333,0.217458333,0.210416667,0.161291667,0.18375,0.15,0.195458333
2020,31,0.186916667,0.214708333,0.1915,0.175166667,0.211583333,0.194541667,0.230541667,0.244708333,0.180583333,0.262958333,0.207583333,0.19675,0.213625,0.206791667,0.160125,0.181916667,0.145833333,0.191083333
2020,32,0.185583333,0.214041667,0.193333333,0.176833333,0.209833333,0.194416667,0.230791667,0.244,0.180583333,0.263083333,0.208458333,0.196291667,0.213833333,0.205541667,0.159125,0.18075,0.146541667,0.189625
2020,33,0.184541667,0.214,0.194,0.17675,0.208208333,0.193625,0.229875,0.243291667,0.181,0.263333333,0.208541667,0.1955,0.214,0.203625,0.158125,0.179666667,0.147666667,0.188375
2020,34,0.182916667,0.212958333,0.192833333,0.175791667,0.206583333,0.192625,0.227875,0.241333333,0.180375,0.261458333,0.207166667,0.193875,0.213083333,0.201791667,0.157541667,0.178625,0.146875,0.187208333
2020,35,0.181458333,0.212,0.192125,0.175125,0.204541667,0.191666667,0.226458333,0.23975,0.180458333,0.259708333,0.206083333,0.19275,0.21275,0.200375,0.156458333,0.1775,0.147666667,0.186541667
2020,36,0.180375,0.216583333,0.19625,0.178666667,0.206541667,0.19225,0.230083333,0.238,0.188541667,0.262333333,0.211958333,0.192208333,0.218375,0.208291667,0.156,0.177125,0.152916667,0.187458333
2020,37,0.179,0.216375,0.194333333,0.176625,0.205708333,0.191333333,0.226625,0.236958333,0.185833333,0.259833333,0.209875,0.191458333,0.216083333,0.207666667,0.155125,0.176708333,0.151333333,0.188
2020,38,0.19775,0.220041667,0.199125,0.185458333,0.220625,0.194958333,0.25225,0.243666667,0.190833333,0.2815,0.214125,0.201875,0.225625,0.243083333,0.160541667,0.185,0.166458333,0.194541667
2020,39,0.198916667,0.21575,0.197958333,0.183291667,0.219375,0.197,0.231958333,0.245208333,0.189791667,0.264541667,0.212708333,0.203291667,0.226875,0.233625,0.165666667,0.1905,0.157875,0.199583333
2020,40,0.188291667,0.208208333,0.186791667,0.171583333,0.205083333,0.193791667,0.22275,0.239916667,0.178541667,0.251833333,0.203791667,0.195541667,0.212875,0.213416667,0.160666667,0.185208333,0.144041667,0.18825
2020,41,0.194,0.212708333,0.186833333,0.178,0.201375,0.197791667,0.229791667,0.244666667,0.179416667,0.251166667,0.203625,0.1975,0.214333333,0.21025,0.162958333,0.1865,0.148166667,0.190375
2020,42,0.207166667,0.225,0.194416667,0.190833333,0.203458333,0.205666667,0.239916667,0.253541667,0.194041667,0.256708333,0.2075,0.21,0.226708333,0.222333333,0.175041667,0.196125,0.167458333,0.206041667
2020,43,0.204875,0.225541667,0.1975,0.1875,0.209625,0.20575,0.236666667,0.250875,0.194958333,0.26125,0.213083333,0.210291667,0.225625,0.22625,0.174541667,0.198375,0.161833333,0.20675
2020,44,0.205416667,0.226708333,0.196833333,0.183916667,0.222333333,0.204958333,0.239,0.257041667,0.19875,0.264208333,0.216916667,0.209833333,0.226083333,0.235,0.170583333,0.197083333,0.161916667,0.201208333
2020,45,0.203291667,0.227041667,0.198875,0.184375,0.22025,0.202125,0.238208333,0.255583333,0.19975,0.26475,0.217125,0.210125,0.227291667,0.235041667,0.172833333,0.197041667,0.162375,0.200208333
2020,46,0.192583333,0.216,0.192708333,0.177833333,0.21,0.193791667,0.229666667,0.245916667,0.186958333,0.255875,0.210625,0.2005,0.217791667,0.219541667,0.165625,0.190166667,0.151583333,0.1955
2020,47,0.187416667,0.211375,0.188291667,0.174166667,0.204833333,0.19575,0.227041667,0.242875,0.180875,0.252708333,0.207208333,0.1965,0.211958333,0.211083333,0.162458333,0.186791667,0.145041667,0.190208333
2020,48,0.187125,0.210083333,0.187791667,0.174208333,0.202166667,0.195083333,0.226083333,0.24225,0.17925,0.2525,0.205791667,0.196,0.210125,0.206041667,0.161583333,0.185833333,0.143375,0.187041667
2020,49,0.187541667,0.209041667,0.187208333,0.173166667,0.20075,0.1955,0.22475,0.241458333,0.178,0.251208333,0.205541667,0.197458333,0.208958333,0.203166667,0.161833333,0.185333333,0.142791667,0.184625
2020,50,0.197625,0.218583333,0.194541667,0.174291667,0.209041667,0.200875,0.2315,0.248791667,0.190041667,0.257916667,0.213083333,0.208916667,0.215916667,0.216041667,0.170458333,0.192791667,0.155041667,0.187625
2020,51,0.190375,0.214916667,0.190541667,0.172625,0.203958333,0.194125,0.224541667,0.242541667,0.184208333,0.253625,0.209125,0.199958333,0.212125,0.210541667,0.16475,0.188791667,0.150208333,0.186833333
2020,52,0.184708333,0.208708333,0.184083333,0.169166667,0.199541667,0.189416667,0.219708333,0.237625,0.176916667,0.247541667,0.204291667,0.193708333,0.206541667,0.204041667,0.159875,0.184833333,0.142916667,0.182375
2020,53,0.183083333,0.205375,0.179583333,0.166208333,0.194958333,0.190416667,0.217625,0.236,0.172083333,0.244291667,0.200583333,0.191833333,0.2025,0.199625,0.157375,0.182291667,0.136916667,0.177833333
2020,54,0.19,0.204416667,0.179208333,0.166333333,0.19325,0.195333333,0.21825,0.238875,0.170583333,0.243875,0.20025,0.199583333,0.202541667,0.197458333,0.156625,0.184666667,0.134583333,0.175291667
2020,55,0.18875,0.207333333,0.182333333,0.168625,0.1955,0.195833333,0.2215,0.238541667,0.17275,0.2475,0.207208333,0.202125,0.209375,0.197416667,0.155666667,0.192708333,0.135666667,0.176708333
2020,56,0.183541667,0.224625,0.197333333,0.179333333,0.211791667,0.192458333,0.232583333,0.235583333,0.189708333,0.260583333,0.219458333,0.199791667,0.22475,0.218041667,0.15475,0.191916667,0.149875,0.192541667
2020,57,0.183416667,0.251875,0.225333333,0.195458333,0.23475,0.195,0.245333333,0.236041667,0.216625,0.275666667,0.234625,0.197708333,0.239791667,0.249916667,0.156541667,0.1925,0.196541667,0.210125
2020,58,0.210791667,0.279458333,0.244416667,0.211,0.284625,0.213041667,0.274541667,0.252166667,0.248833333,0.307708333,0.250291667,0.222166667,0.253916667,0.284,0.174916667,0.209875,0.220583333,0.243791667
2020,59,0.200458333,0.240708333,0.217041667,0.194083333,0.244291667,0.202375,0.261208333,0.255583333,0.210541667,0.289291667,0.229375,0.210416667,0.233291667,0.243125,0.170166667,0.19825,0.175458333,0.22
2020,60,0.195208333,0.227416667,0.201541667,0.18325,0.229375,0.196833333,0.248791667,0.254416667,0.194125,0.276375,0.219958333,0.204791667,0.222416667,0.226291667,0.165,0.191791667,0.157041667,0.203583333
2020,61,0.19225,0.217458333,0.19175,0.174583333,0.217708333,0.193916667,0.234416667,0.251666667,0.182666667,0.265,0.210833333,0.201625,0.213291667,0.215291667,0.162916667,0.188458333,0.141041667,0.190333333
2020,62,0.19125,0.217666667,0.194,0.174875,0.21925,0.195541667,0.237666667,0.250958333,0.189291667,0.273541667,0.216833333,0.201208333,0.2125,0.220208333,0.162166667,0.186541667,0.136041667,0.18925
2020,63,0.190583333,0.262708333,0.224375,0.198333333,0.245041667,0.198833333,0.255666667,0.251125,0.202916667,0.297916667,0.242833333,0.201291667,0.226708333,0.249583333,0.162458333,0.18625,0.175,0.215416667
2020,64,0.200166667,0.261291667,0.233375,0.2075,0.246583333,0.206958333,0.258,0.256791667,0.209041667,0.294541667,0.241916667,0.209,0.237083333,0.249125,0.170125,0.192375,0.199791667,0.222333333
2020,65,0.195208333,0.242708333,0.218625,0.19775,0.233458333,0.2,0.250583333,0.254833333,0.19825,0.28575,0.231458333,0.205041667,0.227833333,0.23275,0.166791667,0.18825,0.182125,0.21225
2020,66,0.193416667,0.237416667,0.214083333,0.193833333,0.22825,0.198,0.246833333,0.25375,0.192916667,0.281041667,0.227166667,0.203333333,0.223958333,0.224958333,0.164708333,0.186083333,0.176958333,0.208666667
2020,67,0.192166667,0.23375,0.21125,0.190666667,0.224625,0.196708333,0.243875,0.25225,0.19025,0.2775,0.223875,0.201916667,0.221291667,0.220333333,0.163666667,0.184291667,0.17125,0.205708333
2020,68,0.190625,0.22975,0.20775,0.187125,0.221541667,0.196166667,0.240666667,0.250916667,0.18775,0.273125,0.220666667,0.201041667,0.219041667,0.217291667,0.163,0.183375,0.166458333,0.201708333
2020,69,0.18925,0.230541667,0.206875,0.186958333,0.21875,0.195916667,0.238458333,0.25,0.186625,0.271375,0.219083333,0.200208333,0.218208333,0.214916667,0.162375,0.1825,0.17375,0.204458333
2020,70,0.187708333,0.232208333,0.205166667,0.1865,0.216708333,0.194791667,0.236375,0.248625,0.184791667,0.269,0.217,0.199,0.216333333,0.212625,0.162,0.18125,0.179,0.208125
2020,71,0.192041667,0.229958333,0.203166667,0.1845,0.215333333,0.19475,0.234791667,0.247,0.184291667,0.267458333,0.216458333,0.198125,0.215125,0.210833333,0.161375,0.180875,0.177708333,0.20725
2020,72,0.184583333,0.225833333,0.201166667,0.183,0.2135,0.193583333,0.232791667,0.245791667,0.183083333,0.264875,0.2145,0.196833333,0.214,0.208875,0.160708333,0.179791667,0.171125,0.203666667
2020,73,0.205333333,0.250666667,0.216375,0.193583333,0.230291667,0.214541667,0.250291667,0.255541667,0.201,0.276458333,0.23175,0.217208333,0.227916667,0.23125,0.175291667,0.196125,0.192,0.218625
2020,74,0.200125,0.23875,0.213875,0.192,0.227166667,0.206708333,0.247291667,0.256541667,0.19825,0.275916667,0.226208333,0.211166667,0.228375,0.227875,0.172041667,0.1935,0.182125,0.219833333
2020,75,0.19425,0.231125,0.208666667,0.18825,0.222541667,0.201125,0.242583333,0.253625,0.191541667,0.271833333,0.22175,0.205541667,0.222666667,0.220041667,0.167375,0.188333333,0.171416667,0.210208333
2020,76,0.190791667,0.227041667,0.20575,0.185791667,0.220208333,0.198958333,0.23925,0.25125,0.188208333,0.2685,0.218625,0.202416667,0.219375,0.215708333,0.164875,0.185791667,0.165125,0.203916667
2020,77,0.189625,0.225541667,0.205041667,0.18525,0.218541667,0.199916667,0.238416667,0.250875,0.18725,0.268291667,0.218,0.201791667,0.2185,0.213291667,0.163958333,0.184458333,0.16325,0.201
2020,78,0.188,0.224166667,0.204083333,0.184333333,0.217041667,0.198583333,0.23625,0.249208333,0.186541667,0.266333333,0.217041667,0.200833333,0.217666667,0.211625,0.162833333,0.183416667,0.1615,0.198791667
2020,79,0.199416667,0.224833333,0.210166667,0.186083333,0.24725,0.20075,0.242666667,0.256416667,0.195291667,0.282833333,0.227291667,0.216333333,0.224208333,0.228666667,0.16675,0.189666667,0.168416667,0.197958333
2020,80,0.205208333,0.234958333,0.218375,0.192083333,0.240666667,0.208666667,0.25075,0.262541667,0.204958333,0.284166667,0.233125,0.2155,0.231375,0.234833333,0.172458333,0.198708333,0.179708333,0.204958333
2020,81,0.198125,0.231166667,0.211458333,0.188958333,0.230875,0.202916667,0.24575,0.258375,0.196375,0.277291667,0.225791667,0.20925,0.225916667,0.225083333,0.168208333,0.192291667,0.17175,0.203916667
2020,82,0.193208333,0.227166667,0.207375,0.186291667,0.225458333,0.200375,0.241458333,0.254916667,0.191333333,0.271666667,0.221416667,0.205291667,0.221583333,0.219041667,0.166041667,0.188791667,0.165291667,0.200875
2020,83,0.190583333,0.225208333,0.205958333,0.185208333,0.221791667,0.199958333,0.239541667,0.253,0.18925,0.269458333,0.219375,0.203541667,0.219541667,0.215375,0.164791667,0.186708333,0.162333333,0.198708333
2020,84,0.21225,0.225916667,0.214666667,0.186,0.262541667,0.204416667,0.247458333,0.26625,0.190916667,0.302,0.223,0.226875,0.229083333,0.240541667,0.168458333,0.194083333,0.163958333,0.197333333
2020,85,0.211166667,0.228875,0.216541667,0.18775,0.247333333,0.206791667,0.254583333,0.269708333,0.198041667,0.289916667,0.232,0.221583333,0.230666667,0.23875,0.173,0.197916667,0.16925,0.198583333
2020,86,0.216625,0.237416667,0.219,0.192666667,0.260875,0.21025,0.261291667,0.271291667,0.206333333,0.29675,0.242166667,0.223791667,0.239125,0.246541667,0.177458333,0.202166667,0.174,0.200708333
2020,87,0.207875,0.25225,0.226,0.1995,0.261958333,0.209125,0.270708333,0.273125,0.211541667,0.303166667,0.246041667,0.219958333,0.236708333,0.246416667,0.175208333,0.200083333,0.192125,0.213208333
2020,88,0.203541667,0.240625,0.219083333,0.1955,0.249916667,0.206791667,0.262833333,0.270458333,0.201541667,0.296041667,0.23725,0.216416667,0.230916667,0.232583333,0.172083333,0.194541667,0.180875,0.212625
2020,89,0.216208333,0.25175,0.226166667,0.200166667,0.253125,0.220041667,0.273833333,0.276333333,0.208416667,0.300208333,0.249708333,0.226541667,0.240875,0.237166667,0.180208333,0.207166667,0.188791667,0.220458333
2020,90,0.216541667,0.251625,0.22725,0.202416667,0.258333333,0.221416667,0.284416667,0.28475,0.209625,0.307583333,0.24725,0.228375,0.241416667,0.238375,0.182416667,0.209708333,0.189333333,0.227041667
2020,91,0.21275,0.246208333,0.224875,0.200541667,0.256666667,0.217291667,0.27775,0.283458333,0.2065,0.304416667,0.243416667,0.225791667,0.238208333,0.235083333,0.180041667,0.203625,0.180125,0.219333333
2020,92,0.209,0.241666667,0.222625,0.198375,0.253833333,0.214333333,0.272083333,0.280541667,0.203791667,0.300125,0.239333333,0.223291667,0.236541667,0.23225,0.178875,0.19975,0.173375,0.213625
2020,93,0.206833333,0.240083333,0.221458333,0.197083333,0.250958333,0.213708333,0.268875,0.278666667,0.202458333,0.297,0.238666667,0.222041667,0.235916667,0.230875,0.178166667,0.199,0.171458333,0.210333333
2020,94,0.223375,0.2575,0.232333333,0.205458333,0.259041667,0.227125,0.291583333,0.291416667,0.21375,0.308416667,0.256583333,0.235625,0.255875,0.245666667,0.190208333,0.215083333,0.194916667,0.22775
2020,95,0.216375,0.251875,0.22925,0.204583333,0.260291667,0.222166667,0.289916667,0.294541667,0.210375,0.309583333,0.250333333,0.232041667,0.24725,0.239125,0.18525,0.207125,0.184875,0.2265
2020,96,0.211791667,0.245833333,0.226416667,0.201583333,0.257208333,0.218208333,0.280291667,0.289625,0.206708333,0.304708333,0.244708333,0.227875,0.242291667,0.234833333,0.183083333,0.202333333,0.176041667,0.217791667
2020,97,0.208,0.242458333,0.223708333,0.199166667,0.253916667,0.216,0.273541667,0.28525,0.204166667,0.299875,0.240958333,0.225041667,0.239166667,0.232208333,0.1815,0.199833333,0.171666667,0.212666667
2020,98,0.204791667,0.23975,0.221583333,0.197375,0.250791667,0.214125,0.268708333,0.281541667,0.201833333,0.295583333,0.238416667,0.2225,0.236833333,0.229458333,0.179791667,0.197791667,0.168666667,0.209291667
2020,99,0.201833333,0.237583333,0.219833333,0.195833333,0.247958333,0.212708333,0.265041667,0.278791667,0.2005,0.292416667,0.236416667,0.220541667,0.235166667,0.22725,0.178291667,0.195833333,0.166708333,0.206708333
2020,100,0.21325,0.252416667,0.225666667,0.1995,0.255208333,0.222,0.27875,0.284625,0.209041667,0.299333333,0.245458333,0.230541667,0.256083333,0.238083333,0.186875,0.207125,0.1765,0.208625
2020,101,0.215,0.254041667,0.229458333,0.202708333,0.262416667,0.224958333,0.288916667,0.2945,0.212791667,0.306708333,0.249625,0.234375,0.256416667,0.239708333,0.188208333,0.208375,0.180916667,0.214916667
2020,102,0.210583333,0.249166667,0.226458333,0.200333333,0.256666667,0.221666667,0.278208333,0.288583333,0.208875,0.301583333,0.24625,0.229916667,0.249583333,0.235458333,0.184875,0.203708333,0.175625,0.212833333
2020,103,0.206,0.243375,0.222208333,0.197541667,0.250083333,0.21725,0.269,0.282083333,0.20425,0.294875,0.240333333,0.224666667,0.243416667,0.230458333,0.180666667,0.198916667,0.170458333,0.209541667
2020,104,0.239958333,0.286083333,0.242666667,0.227375,0.28025,0.250291667,0.353958333,0.326,0.242583333,0.335875,0.280666667,0.256375,0.286625,0.257625,0.200083333,0.231291667,0.201625,0.233166667
2020,105,0.248208333,0.300458333,0.254875,0.253708333,0.306,0.254958333,0.409,0.383541667,0.256125,0.390958333,0.303083333,0.273541667,0.294666667,0.262083333,0.205625,0.227875,0.194583333,0.239708333
2020,106,0.237333333,0.290708333,0.25,0.24175,0.295458333,0.248,0.38425,0.374875,0.244458333,0.376791667,0.287166667,0.262458333,0.283208333,0.254916667,0.202625,0.221458333,0.185916667,0.230375
2020,107,0.230583333,0.284166667,0.246291667,0.234541667,0.287708333,0.244875,0.3555,0.363625,0.238708333,0.35225,0.280541667,0.256291667,0.276375,0.251208333,0.199791667,0.218,0.1835,0.226916667
2020,108,0.224916667,0.278333333,0.24275,0.23,0.281791667,0.240291667,0.333833333,0.352583333,0.23375,0.341583333,0.274208333,0.250916667,0.270875,0.2475,0.196583333,0.213666667,0.180333333,0.223541667
2020,109,0.226458333,0.274625,0.24125,0.227583333,0.284666667,0.240583333,0.330333333,0.351375,0.231291667,0.337333333,0.274916667,0.252375,0.269583333,0.249541667,0.198125,0.214666667,0.17925,0.221125
2020,110,0.2275,0.282708333,0.24575,0.231583333,0.289958333,0.241666667,0.339208333,0.355833333,0.234791667,0.34475,0.285083333,0.254125,0.271916667,0.256916667,0.197541667,0.217416667,0.183541667,0.222791667
2020,111,0.223666667,0.279833333,0.243625,0.230458333,0.285041667,0.239083333,0.331833333,0.350416667,0.232125,0.341375,0.278041667,0.251708333,0.270083333,0.249208333,0.196,0.21275,0.182375,0.22275
2020,112,0.228625,0.283166667,0.245291667,0.230625,0.285875,0.245875,0.338125,0.349875,0.238041667,0.342208333,0.282,0.254833333,0.274125,0.251416667,0.198625,0.21925,0.188666667,0.223375
2020,113,0.229583333,0.285875,0.247333333,0.233166667,0.2925,0.246375,0.343083333,0.355416667,0.239625,0.347708333,0.284708333,0.257416667,0.275916667,0.252166667,0.199708333,0.21825,0.187958333,0.225791667
2020,114,0.222375,0.277375,0.242125,0.228458333,0.282041667,0.2405,0.325625,0.3425,0.232166667,0.336291667,0.274291667,0.250416667,0.269583333,0.246625,0.195291667,0.212791667,0.18075,0.2225
2020,115,0.226583333,0.273875,0.240083333,0.225375,0.276625,0.24025,0.318458333,0.334,0.229583333,0.331666667,0.2725,0.247541667,0.266208333,0.243916667,0.193833333,0.212291667,0.179958333,0.221291667
2020,116,0.216791667,0.269833333,0.236625,0.222666667,0.272041667,0.235583333,0.3095,0.324875,0.226041667,0.325375,0.267625,0.243375,0.262083333,0.241375,0.191333333,0.209166667,0.177958333,0.219291667
2020,117,0.212083333,0.264875,0.23275,0.218916667,0.266583333,0.232416667,0.29975,0.315958333,0.221625,0.318041667,0.263083333,0.239166667,0.257333333,0.237375,0.188416667,0.206333333,0.17475,0.215791667
2020,118,0.219375,0.270958333,0.23675,0.222708333,0.269,0.24,0.309916667,0.323791667,0.225541667,0.321333333,0.273291667,0.244833333,0.266,0.241833333,0.194083333,0.214291667,0.184625,0.222958333
2020,119,0.221375,0.273666667,0.238583333,0.226375,0.27225,0.238583333,0.319041667,0.332666667,0.226583333,0.326458333,0.275041667,0.247208333,0.264208333,0.244083333,0.193708333,0.214375,0.190625,0.232416667
2020,120,0.215166667,0.267291667,0.234333333,0.22225,0.2685,0.233375,0.305583333,0.321083333,0.22275,0.320916667,0.266291667,0.241708333,0.25675,0.239458333,0.189916667,0.208,0.17875,0.221583333
2020,121,0.219916667,0.271583333,0.236625,0.223375,0.269291667,0.238125,0.309166667,0.323208333,0.224416667,0.32225,0.272458333,0.245333333,0.258041667,0.242416667,0.193666667,0.213791667,0.182958333,0.222958333
2020,122,0.243166667,0.301541667,0.25525,0.248125,0.303708333,0.262416667,0.369208333,0.361916667,0.249416667,0.371916667,0.309083333,0.270708333,0.304916667,0.260791667,0.209083333,0.235083333,0.206,0.245958333
