Year,Jday,p1.sm,p2.sm,p3.sm,p4.sm,p5.sm,p6.sm,p7.sm,p8.sm,p9.sm,p10.sm,p11.sm,p12.sm,p13.sm,p14.sm,p15.sm,p16.sm,p17.sm,p18.sm
2020,245,0.105791667,0.127833333,0.129083333,0.111333333,0.107041667,0.129916667,0.126666667,0.160208333,0.124625,0.156875,0.1205,0.134291667,0.15125,0.16225,0.111708333,0.155791667,0.100541667,0.136916667
2020,246,0.102375,0.13475,0.127333333,0.107625,0.1075,0.14625,0.128041667,0.154833333,0.132083333,0.154208333,0.120916667,0.13,0.149291667,0.174083333,0.109541667,0.1595,0.105125,0.128708333
2020,247,0.109708333,0.152333333,0.146541667,0.113958333,0.1245,0.162166667,0.146583333,0.165583333,0.154125,0.17175,0.129333333,0.141291667,0.169833333,0.184958333,0.11725,0.168083333,0.115791667,0.126083333
2020,248,0.103875,0.136291667,0.135583333,0.111041667,0.111875,0.141458333,0.13575,0.15925,0.135625,0.162541667,0.122041667,0.136291667,0.153541667,0.16575,0.110958333,0.159416667,0.106083333,0.120208333
2020,249,0.095791667,0.119375,0.119458333,0.103125,0.100583333,0.129958333,0.122666667,0.149208333,0.120125,0.150125,0.114791667,0.126833333,0.136166667,0.153333333,0.105375,0.151166667,0.095458333,0.111208333
2020,250,0.089,0.10675,0.107791667,0.096083333,0.09275,0.122541667,0.112916667,0.140958333,0.109291667,0.140166667,0.108125,0.119916667,0.122,0.14475,0.10175,0.144416667,0.0865,0.102375
2020,251,0.083791667,0.0965,0.09825,0.089166667,0.085958333,0.117083333,0.1045,0.1335,0.100333333,0.131416667,0.101875,0.114666667,0.109583333,0.137583333,0.098625,0.138916667,0.079041667,0.094166667
2020,252,0.078541667,0.087416667,0.090166667,0.083,0.080125,0.112291667,0.097083333,0.127791667,0.0925,0.123291667,0.096458333,0.110208333,0.099666667,0.131375,0.095541667,0.135,0.073208333,0.0875
2020,253,0.07525,0.081458333,0.084208333,0.078208333,0.076,0.108583333,0.091208333,0.122708333,0.086375,0.116958333,0.091958333,0.10675,0.092375,0.126458333,0.093125,0.131916667,0.0695,0.081791667
2020,254,0.079333333,0.098666667,0.110333333,0.089708333,0.104416667,0.127541667,0.113208333,0.131041667,0.114458333,0.126666667,0.099375,0.119291667,0.1215,0.148083333,0.101291667,0.140958333,0.080708333,0.086375
2020,255,0.090791667,0.139291667,0.144458333,0.108875,0.1325,0.139,0.140375,0.150875,0.140625,0.160458333,0.113625,0.140625,0.170166667,0.17025,0.119666667,0.160208333,0.09875,0.109291667
2020,256,0.087125,0.121125,0.123291667,0.099791667,0.114833333,0.125041667,0.123791667,0.142166667,0.120125,0.148,0.109,0.130541667,0.149916667,0.153833333,0.111833333,0.151958333,0.089916667,0.103083333
2020,257,0.08325,0.109166667,0.111208333,0.093541667,0.105666667,0.118291667,0.114333333,0.135416667,0.109166667,0.139041667,0.105166667,0.123791667,0.13575,0.144916667,0.106541667,0.146875,0.08325,0.096208333
2020,258,0.078833333,0.098666667,0.101333333,0.087208333,0.097291667,0.112958333,0.106458333,0.129375,0.099375,0.13075,0.100291667,0.118416667,0.123375,0.137708333,0.102291667,0.139625,0.077291667,0.089166667
2020,259,0.074625,0.088791667,0.092166667,0.080916667,0.089875,0.108375,0.098833333,0.123125,0.090458333,0.12275,0.09525,0.113208333,0.111583333,0.130625,0.098041667,0.133541667,0.071708333,0.082708333
2020,260,0.071333333,0.081791667,0.085416667,0.076125,0.0845,0.104875,0.092708333,0.1185,0.084083333,0.11625,0.091166667,0.108958333,0.102458333,0.124958333,0.094333333,0.129916667,0.068416667,0.077916667
2020,261,0.069125,0.076333333,0.079458333,0.072166667,0.080125,0.102083333,0.087541667,0.114208333,0.079125,0.110333333,0.087666667,0.105166667,0.095458333,0.12,0.090916667,0.126583333,0.065833333,0.073833333
2020,262,0.067083333,0.073208333,0.075,0.069375,0.076291667,0.099416667,0.083791667,0.110166667,0.075083333,0.105416667,0.084166667,0.101916667,0.09025,0.116208333,0.088333333,0.123583333,0.064208333,0.071125
2020,263,0.064541667,0.070041667,0.070791667,0.06675,0.072625,0.096416667,0.079666667,0.106083333,0.070791667,0.099583333,0.080708333,0.098625,0.08525,0.111458333,0.084625,0.120416667,0.062166667,0.068166667
2020,264,0.06225,0.067083333,0.066916667,0.064125,0.069166667,0.09375,0.075666667,0.101875,0.066958333,0.093833333,0.076875,0.095208333,0.080333333,0.10725,0.080791667,0.117458333,0.06025,0.06525
2020,265,0.06025,0.064833333,0.064125,0.062125,0.065875,0.091291667,0.072625,0.098291667,0.064166667,0.08875,0.073625,0.092041667,0.07675,0.103666667,0.077333333,0.114375,0.058875,0.063125
2020,266,0.058708333,0.063041667,0.061708333,0.060125,0.063125,0.089375,0.069833333,0.094583333,0.061625,0.084416667,0.070041667,0.089083333,0.074,0.099791667,0.073833333,0.111708333,0.057583333,0.061333333
2020,267,0.057458333,0.061166667,0.059458333,0.058666667,0.060625,0.086708333,0.067208333,0.091416667,0.05925,0.080666667,0.067166667,0.085916667,0.071375,0.096041667,0.070666667,0.109125,0.056458333,0.059541667
2020,268,0.056166667,0.059583333,0.057791667,0.057666667,0.058583333,0.085666667,0.065541667,0.088583333,0.057458333,0.077541667,0.065083333,0.083,0.069166667,0.092958333,0.068208333,0.10675,0.055416667,0.058416667
2020,269,0.055416667,0.058583333,0.056583333,0.056625,0.056625,0.084416667,0.064125,0.085666667,0.055916667,0.075041667,0.062916667,0.080416667,0.067208333,0.089958333,0.065916667,0.104125,0.054541667,0.056875
2020,270,0.054583333,0.057833333,0.055708333,0.056,0.055333333,0.08275,0.062791667,0.083125,0.05475,0.073541667,0.0615,0.078458333,0.066041667,0.087458333,0.064541667,0.102333333,0.053916667,0.055958333
2020,271,0.054,0.057625,0.055,0.055916667,0.054666667,0.081583333,0.062708333,0.080958333,0.054166667,0.072666667,0.060583333,0.07675,0.066,0.085708333,0.063666667,0.1005,0.053916667,0.055375
2020,272,0.053666667,0.056666667,0.054708333,0.055375,0.053625,0.08025,0.0625,0.079208333,0.053583333,0.071833333,0.059583333,0.075291667,0.065583333,0.083958333,0.062291667,0.099125,0.053541667,0.054833333
2020,273,0.05775,0.059208333,0.05425,0.055083333,0.060375,0.080958333,0.062791667,0.07875,0.057458333,0.071708333,0.0605,0.074791667,0.0665,0.090875,0.060833333,0.09925,0.054166667,0.056958333
2020,274,0.1005,0.162416667,0.125541667,0.127166667,0.134583333,0.174666667,0.150291667,0.113833333,0.169458333,0.140208333,0.07625,0.135166667,0.171041667,0.19025,0.098125,0.144791667,0.106083333,0.137875
2020,275,0.099916667,0.139416667,0.135875,0.119041667,0.119458333,0.140625,0.136791667,0.129916667,0.135375,0.150916667,0.073083333,0.1345,0.167958333,0.16,0.104041667,0.150791667,0.098875,0.144958333
2020,276,0.10075,0.131666667,0.125958333,0.111083333,0.111958333,0.132541667,0.127916667,0.127458333,0.132416667,0.142041667,0.07825,0.127333333,0.162833333,0.153791667,0.100791667,0.150041667,0.098041667,0.132458333
2020,277,0.099041667,0.129166667,0.12475,0.108,0.114708333,0.134791667,0.129833333,0.127083333,0.132166667,0.141791667,0.082,0.127333333,0.159125,0.153208333,0.100791667,0.148875,0.0985,0.127958333
2020,278,0.094125,0.118416667,0.115625,0.102541667,0.1065,0.125458333,0.121958333,0.1235,0.11825,0.136166667,0.080208333,0.122875,0.145208333,0.141833333,0.095375,0.143583333,0.091958333,0.118541667
2020,279,0.090416667,0.109666667,0.1075,0.097666667,0.100375,0.119208333,0.115416667,0.119458333,0.108291667,0.130083333,0.079458333,0.118541667,0.134583333,0.133916667,0.09175,0.139,0.086333333,0.11025
2020,280,0.087916667,0.104541667,0.102958333,0.0945,0.095916667,0.115875,0.110875,0.116125,0.102458333,0.125958333,0.078875,0.115083333,0.127958333,0.129375,0.089458333,0.137458333,0.083333333,0.104791667
2020,281,0.088791667,0.108083333,0.100791667,0.092083333,0.095333333,0.114958333,0.108125,0.114125,0.102875,0.123083333,0.081833333,0.115583333,0.126916667,0.137458333,0.088125,0.137958333,0.08375,0.100625
2020,282,0.08975,0.112958333,0.100541667,0.092125,0.102583333,0.123291667,0.11225,0.115041667,0.112166667,0.122,0.085291667,0.120125,0.131458333,0.14875,0.090958333,0.139458333,0.087208333,0.096625
2020,283,0.085916667,0.103208333,0.094791667,0.089833333,0.098291667,0.116958333,0.109208333,0.112125,0.10325,0.118791667,0.081708333,0.1165,0.120916667,0.135083333,0.088041667,0.135791667,0.081625,0.091333333
2020,284,0.082416667,0.095083333,0.089791667,0.086333333,0.093291667,0.111875,0.104833333,0.109,0.096208333,0.114875,0.079791667,0.113333333,0.112833333,0.126833333,0.085791667,0.132458333,0.077291667,0.086833333
2020,285,0.078708333,0.088083333,0.084375,0.081958333,0.088583333,0.107666667,0.09975,0.105708333,0.089375,0.110541667,0.07725,0.110291667,0.105,0.1205,0.083166667,0.12925,0.073041667,0.0825
2020,286,0.07675,0.083666667,0.081,0.078666667,0.084541667,0.104666667,0.095958333,0.102625,0.084125,0.107291667,0.07575,0.107625,0.100125,0.115875,0.081458333,0.126791667,0.070458333,0.07925
2020,287,0.128708333,0.172708333,0.131291667,0.145458333,0.131041667,0.179291667,0.1735,0.116458333,0.168375,0.151875,0.11675,0.161125,0.183,0.195708333,0.114125,0.178291667,0.132875,0.124
2020,288,0.156416667,0.175958333,0.178916667,0.146041667,0.141291667,0.1715,0.172625,0.156375,0.172458333,0.181333333,0.148541667,0.168125,0.201708333,0.195458333,0.133833333,0.186708333,0.132708333,0.176333333
2020,289,0.140416667,0.152125,0.159458333,0.131208333,0.126291667,0.149958333,0.153875,0.152458333,0.147208333,0.167541667,0.139166667,0.149333333,0.181958333,0.173958333,0.120208333,0.170166667,0.12125,0.1615
2020,290,0.159541667,0.187791667,0.180958333,0.155208333,0.148416667,0.186083333,0.177333333,0.169333333,0.1845,0.182875,0.15775,0.173083333,0.215333333,0.209875,0.136583333,0.191083333,0.146666667,0.174708333
2020,291,0.207375,0.238666667,0.223625,0.186083333,0.188916667,0.221708333,0.216791667,0.23425,0.233041667,0.225666667,0.19875,0.208958333,0.257625,0.249333333,0.171083333,0.227916667,0.178333333,0.212541667
2020,292,0.172125,0.195708333,0.191083333,0.155791667,0.15675,0.181,0.18525,0.199833333,0.180916667,0.203583333,0.177416667,0.177625,0.210416667,0.202,0.150333333,0.190916667,0.143458333,0.186
2020,293,0.159166667,0.185541667,0.18,0.1465,0.14575,0.169833333,0.175791667,0.185208333,0.166708333,0.193041667,0.168583333,0.168416667,0.198458333,0.189916667,0.143208333,0.179625,0.13625,0.176333333
2020,294,0.151916667,0.179708333,0.173208333,0.141375,0.139166667,0.164083333,0.1705,0.177125,0.158541667,0.18625,0.163041667,0.16325,0.19175,0.183208333,0.139125,0.173458333,0.132125,0.170458333
2020,295,0.147333333,0.175166667,0.16825,0.137666667,0.134125,0.160291667,0.166625,0.170916667,0.152916667,0.18125,0.159,0.159666667,0.186875,0.177958333,0.136041667,0.169166667,0.129166667,0.16625
2020,296,0.143625,0.17125,0.164125,0.1345,0.130375,0.156958333,0.163333333,0.165708333,0.148291667,0.176833333,0.155416667,0.156416667,0.182916667,0.173708333,0.133541667,0.165958333,0.126458333,0.162583333
2020,297,0.139958333,0.168041667,0.161083333,0.131916667,0.12725,0.154791667,0.161,0.161458333,0.144833333,0.173791667,0.15275,0.153958333,0.17975,0.1705,0.1315,0.163541667,0.124583333,0.159916667
2020,298,0.137666667,0.16575,0.158166667,0.13,0.125083333,0.153166667,0.159041667,0.158375,0.142041667,0.171666667,0.150625,0.152083333,0.177375,0.168041667,0.12975,0.161708333,0.122916667,0.157583333
2020,299,0.135166667,0.163458333,0.155666667,0.128041667,0.123208333,0.15175,0.157625,0.155125,0.139875,0.1695,0.148625,0.149833333,0.175625,0.165833333,0.128333333,0.160291667,0.121583333,0.155833333
2020,300,0.136833333,0.173458333,0.15975,0.132916667,0.125875,0.156625,0.164041667,0.153916667,0.143791667,0.172375,0.15275,0.152375,0.178458333,0.171583333,0.129458333,0.166333333,0.132583333,0.156166667
2020,301,0.13875,0.177041667,0.160416667,0.134916667,0.126833333,0.160958333,0.163875,0.155916667,0.147583333,0.174583333,0.15475,0.15425,0.182083333,0.172916667,0.130583333,0.166375,0.135458333,0.156541667
2020,302,0.146458333,0.193125,0.167958333,0.144958333,0.133416667,0.179791667,0.173291667,0.16725,0.165541667,0.180625,0.160125,0.159875,0.196416667,0.19075,0.13375,0.181125,0.144208333,0.157916667
2020,303,0.168041667,0.208333333,0.188625,0.160833333,0.152375,0.202375,0.193125,0.197708333,0.192291667,0.198333333,0.170208333,0.174625,0.227583333,0.211791667,0.146375,0.201583333,0.162166667,0.167375
2020,304,0.19075,0.216666667,0.205125,0.168791667,0.168416667,0.213125,0.206166667,0.225291667,0.202333333,0.212833333,0.184458333,0.191625,0.23625,0.221125,0.161125,0.210166667,0.166416667,0.192666667
2020,305,0.180583333,0.200458333,0.192708333,0.157833333,0.157041667,0.201791667,0.193458333,0.214,0.185083333,0.20475,0.178041667,0.184291667,0.213708333,0.204208333,0.15225,0.1975,0.148875,0.184375
2020,306,0.183916667,0.220291667,0.194666667,0.160041667,0.163416667,0.202125,0.200958333,0.212625,0.194291667,0.208708333,0.184541667,0.184166667,0.220958333,0.217666667,0.157875,0.201708333,0.162291667,0.186041667
2020,307,0.186208333,0.21625,0.202916667,0.164958333,0.169458333,0.202333333,0.203333333,0.218208333,0.196791667,0.2115,0.187833333,0.185666667,0.220291667,0.217833333,0.159708333,0.20525,0.1615,0.189833333
2020,308,0.176541667,0.200541667,0.191791667,0.158041667,0.157916667,0.189916667,0.192,0.204958333,0.180916667,0.204166667,0.179791667,0.177166667,0.208333333,0.2025,0.150583333,0.193791667,0.148208333,0.184041667
2020,309,0.17125,0.194833333,0.186541667,0.154791667,0.153125,0.184625,0.187208333,0.197916667,0.174291667,0.200625,0.176291667,0.17275,0.20225,0.1955,0.146125,0.188708333,0.144666667,0.180208333
2020,310,0.167375,0.190375,0.1825,0.152708333,0.1495,0.179666667,0.183333333,0.192791667,0.169083333,0.19775,0.173125,0.169208333,0.195708333,0.190958333,0.143166667,0.185,0.142375,0.17725
2020,311,0.164041667,0.186583333,0.178958333,0.150291667,0.146375,0.175625,0.180041667,0.18875,0.164875,0.194583333,0.170208333,0.166208333,0.19175,0.187,0.1405,0.181708333,0.139833333,0.1745
2020,312,0.161125,0.183416667,0.175916667,0.148333333,0.144041667,0.172583333,0.177583333,0.185416667,0.16175,0.192208333,0.167833333,0.163333333,0.188708333,0.183791667,0.138208333,0.179125,0.137833333,0.171958333
2020,313,0.158625,0.180625,0.173166667,0.146708333,0.142,0.170291667,0.175625,0.182208333,0.159,0.190041667,0.166,0.161041667,0.18625,0.180916667,0.136458333,0.176666667,0.136333333,0.169875
2020,314,0.156833333,0.178416667,0.171125,0.1455,0.140625,0.167958333,0.17375,0.180375,0.156458333,0.188083333,0.164125,0.158916667,0.183916667,0.178625,0.134666667,0.174916667,0.13475,0.168041667
2020,315,0.154958333,0.176583333,0.169083333,0.144208333,0.136125,0.166458333,0.172291667,0.178666667,0.154583333,0.186791667,0.162875,0.157208333,0.182166667,0.176416667,0.133375,0.173083333,0.133625,0.166583333
2020,316,0.15375,0.175041667,0.167666667,0.143375,0.132,0.165916667,0.171333333,0.176958333,0.152958333,0.186,0.16175,0.156,0.180458333,0.174833333,0.132083333,0.171583333,0.132666667,0.165041667
2020,317,0.153041667,0.177416667,0.166666667,0.143166667,0.131958333,0.168541667,0.171791667,0.176125,0.153791667,0.185958333,0.162125,0.155666667,0.181416667,0.174,0.132291667,0.171916667,0.13325,0.165041667
2020,318,0.158875,0.188208333,0.170125,0.146208333,0.134208333,0.175541667,0.177166667,0.177625,0.159666667,0.188833333,0.16925,0.15975,0.189458333,0.180041667,0.136333333,0.175208333,0.138708333,0.167875
2020,319,0.163458333,0.189625,0.174416667,0.149625,0.137875,0.180125,0.179625,0.18425,0.165875,0.19175,0.173625,0.165458333,0.193416667,0.184291667,0.139625,0.178458333,0.143333333,0.168791667
2020,320,0.163708333,0.192375,0.173083333,0.151666667,0.137625,0.178375,0.182666667,0.183208333,0.165208333,0.192708333,0.17125,0.164125,0.196208333,0.183291667,0.137833333,0.180166667,0.142916667,0.170166667
2020,321,0.195458333,0.217666667,0.199,0.178208333,0.163125,0.207416667,0.211333333,0.219666667,0.202208333,0.213541667,0.190291667,0.194041667,0.232458333,0.2145,0.159208333,0.203791667,0.164791667,0.189458333
2020,322,0.179,0.198458333,0.188083333,0.163708333,0.152041667,0.188333333,0.194125,0.206583333,0.180375,0.204666667,0.180958333,0.178208333,0.20975,0.1985,0.148208333,0.18975,0.147166667,0.18275
2020,323,0.172166667,0.192375,0.182708333,0.158208333,0.1475,0.181791667,0.188583333,0.198708333,0.172166667,0.2005,0.176541667,0.171625,0.201666667,0.192,0.143333333,0.18525,0.141958333,0.17875
2020,324,0.1685,0.188375,0.17925,0.155166667,0.14475,0.179791667,0.185666667,0.19425,0.167416667,0.198458333,0.174125,0.168,0.196791667,0.187833333,0.140791667,0.182791667,0.139583333,0.176208333
2020,325,0.166458333,0.18675,0.17725,0.154041667,0.143125,0.177583333,0.183791667,0.192083333,0.16475,0.197625,0.172833333,0.166458333,0.193833333,0.185125,0.139083333,0.181083333,0.139541667,0.174708333
2020,326,0.164166667,0.184583333,0.175125,0.152875,0.141625,0.174833333,0.182041667,0.189458333,0.16175,0.195708333,0.171458333,0.163833333,0.190833333,0.1825,0.137166667,0.179541667,0.13825,0.172666667
2020,327,0.161875,0.182666667,0.1725,0.1505,0.140166667,0.172416667,0.1805,0.186791667,0.159375,0.194083333,0.169416667,0.161625,0.188208333,0.180041667,0.1355,0.178291667,0.136791667,0.171125
2020,328,0.190666667,0.215208333,0.18975,0.17275,0.159625,0.206875,0.211708333,0.208125,0.190083333,0.210708333,0.1875,0.181916667,0.233,0.209958333,0.154583333,0.200208333,0.162583333,0.179583333
2020,329,0.188583333,0.206,0.19425,0.169875,0.160375,0.198666667,0.202458333,0.215166667,0.18875,0.211041667,0.188458333,0.184291667,0.219833333,0.207208333,0.15525,0.199958333,0.153958333,0.186083333
2020,330,0.179791667,0.198083333,0.187958333,0.163166667,0.153833333,0.1895,0.195041667,0.205791667,0.178333333,0.206708333,0.182958333,0.176708333,0.208625,0.1985,0.148375,0.19275,0.147375,0.182333333
2020,331,0.212875,0.247791667,0.213333333,0.1985,0.185333333,0.238625,0.233958333,0.237,0.219375,0.228666667,0.205625,0.201666667,0.260375,0.237583333,0.1675,0.223708333,0.17825,0.19925
2020,332,0.198166667,0.2205,0.2065,0.181791667,0.1735,0.211083333,0.213041667,0.226458333,0.199333333,0.221375,0.198041667,0.192833333,0.229166667,0.218583333,0.161541667,0.210958333,0.159833333,0.197541667
2020,333,0.185625,0.2075,0.195666667,0.171083333,0.163583333,0.197083333,0.203791667,0.213458333,0.185208333,0.214458333,0.189916667,0.182416667,0.213708333,0.205333333,0.153791667,0.200708333,0.151666667,0.188875
2020,334,0.18,0.200916667,0.1895,0.165708333,0.1585,0.190333333,0.199875,0.206666667,0.178166667,0.210916667,0.185583333,0.17675,0.205875,0.198333333,0.149083333,0.1955,0.147791667,0.183958333
2020,335,0.200833333,0.228291667,0.201,0.178958333,0.172666667,0.217416667,0.221791667,0.220791667,0.200625,0.223541667,0.198333333,0.190666667,0.224083333,0.219708333,0.160583333,0.211208333,0.164041667,0.200125
2020,336,0.208958333,0.232166667,0.214791667,0.189541667,0.183041667,0.221666667,0.226416667,0.237666667,0.2125,0.231625,0.205625,0.201708333,0.235208333,0.229041667,0.168583333,0.220416667,0.167583333,0.212791667
2020,337,0.190666667,0.211416667,0.199125,0.174041667,0.168083333,0.200375,0.213708333,0.218625,0.189958333,0.220791667,0.193708333,0.18575,0.215333333,0.209125,0.156625,0.204083333,0.153916667,0.195791667
2020,338,0.183166667,0.204875,0.191583333,0.168041667,0.162416667,0.193,0.207708333,0.211541667,0.180791667,0.216958333,0.188875,0.178791667,0.207416667,0.200791667,0.150958333,0.197583333,0.149166667,0.188708333
2020,339,0.178708333,0.200833333,0.187083333,0.16425,0.159125,0.188916667,0.203583333,0.20725,0.1745,0.21425,0.185833333,0.174708333,0.20225,0.195583333,0.14725,0.193333333,0.146833333,0.184375
2020,340,0.188041667,0.209541667,0.192125,0.168833333,0.163166667,0.205833333,0.210625,0.212041667,0.183958333,0.219041667,0.194708333,0.182125,0.212041667,0.20025,0.153833333,0.197833333,0.158333333,0.184958333
2020,341,0.195375,0.207041667,0.192958333,0.170208333,0.166,0.212166667,0.209,0.223125,0.189375,0.221333333,0.19325,0.196541667,0.215041667,0.209291667,0.158458333,0.203625,0.157416667,0.18575
2020,342,0.189916667,0.204625,0.189291667,0.16675,0.16425,0.205958333,0.207458333,0.218916667,0.184208333,0.218166667,0.189916667,0.188958333,0.209833333,0.203083333,0.153916667,0.200416667,0.152666667,0.184
2020,343,0.183666667,0.201291667,0.185166667,0.163416667,0.16075,0.201916667,0.203208333,0.214041667,0.176833333,0.214625,0.186333333,0.184708333,0.203083333,0.196083333,0.149,0.19675,0.147916667,0.181791667
2020,344,0.180208333,0.198333333,0.182,0.160916667,0.158041667,0.19825,0.20025,0.210666667,0.171833333,0.212291667,0.18375,0.180583333,0.1985,0.191625,0.146333333,0.19375,0.145333333,0.179458333
2020,345,0.181458333,0.196041667,0.179625,0.158875,0.156291667,0.200541667,0.198166667,0.210875,0.168625,0.211041667,0.181583333,0.181875,0.195166667,0.188,0.146708333,0.192416667,0.1435,0.177333333
2020,346,0.185875,0.193958333,0.177416667,0.157291667,0.156041667,0.200916667,0.196541667,0.2125,0.166625,0.211,0.18,0.183333333,0.193958333,0.185916667,0.149958333,0.192833333,0.14225,0.175458333
2020,347,0.204583333,0.193,0.176666667,0.162458333,0.160041667,0.215833333,0.196708333,0.223083333,0.1695,0.215041667,0.179541667,0.194333333,0.199875,0.195958333,0.15825,0.197583333,0.14275,0.176208333
2020,348,0.21025,0.196958333,0.2015,0.175666667,0.204458333,0.226,0.21325,0.241083333,0.217958333,0.236125,0.192041667,0.206458333,0.233083333,0.265083333,0.174041667,0.218958333,0.1615,0.197166667
2020,349,0.194,0.2045,0.203541667,0.173166667,0.181583333,0.207,0.213083333,0.2235,0.202791667,0.228125,0.195083333,0.192041667,0.22375,0.227791667,0.162041667,0.208791667,0.162125,0.197458333
2020,350,0.188041667,0.202375,0.194916667,0.168125,0.170041667,0.200541667,0.208208333,0.217625,0.188041667,0.220666667,0.189458333,0.185916667,0.213125,0.2105,0.15575,0.201916667,0.153333333,0.189833333
2020,351,0.181291667,0.198875,0.188375,0.163416667,0.164708333,0.191875,0.203666667,0.210958333,0.179458333,0.214375,0.185083333,0.178875,0.206708333,0.202458333,0.149916667,0.197416667,0.147291667,0.184458333
2020,352,0.178583333,0.197,0.1845,0.161,0.161291667,0.192083333,0.201375,0.208,0.174666667,0.2135,0.18325,0.176708333,0.202333333,0.197125,0.14725,0.194166667,0.144791667,0.18125
2020,353,0.183666667,0.19575,0.1825,0.160833333,0.158791667,0.195791667,0.199708333,0.209458333,0.171666667,0.213333333,0.182708333,0.181166667,0.199416667,0.193208333,0.14725,0.192458333,0.144083333,0.18
2020,354,0.186208333,0.194166667,0.180083333,0.15925,0.157083333,0.198041667,0.198041667,0.212,0.168958333,0.211583333,0.180958333,0.183416667,0.19675,0.189916667,0.148333333,0.19125,0.143041667,0.178166667
2020,355,0.187666667,0.193041667,0.177916667,0.15775,0.155416667,0.19925,0.1965,0.213583333,0.166916667,0.210458333,0.179583333,0.18325,0.194333333,0.187416667,0.148291667,0.191,0.142,0.176375
2020,356,0.193625,0.192041667,0.17625,0.156625,0.154208333,0.2035,0.196,0.218291667,0.166,0.209291667,0.178625,0.18725,0.192666667,0.185416667,0.150875,0.192,0.14125,0.174916667
2020,357,0.193208333,0.191208333,0.175208333,0.156,0.153708333,0.203541667,0.1965,0.219041667,0.166583333,0.209,0.177916667,0.189583333,0.192083333,0.185583333,0.152541667,0.193875,0.141,0.173375
2020,358,0.187541667,0.191,0.174291667,0.155708333,0.154,0.197916667,0.197,0.214708333,0.167,0.209,0.177541667,0.184541667,0.192041667,0.187041667,0.150583333,0.193833333,0.140375,0.172208333
2020,359,0.186958333,0.190708333,0.174458333,0.156833333,0.182875,0.197541667,0.210708333,0.21275,0.173791667,0.216291667,0.1785,0.188875,0.197291667,0.224833333,0.152291667,0.196541667,0.142583333,0.174208333
2020,360,0.242625,0.262916667,0.236583333,0.225208333,0.252083333,0.273958333,0.321625,0.267625,0.270875,0.271458333,0.22825,0.234666667,0.296875,0.327291667,0.187416667,0.251625,0.199708333,0.241
2020,361,0.213375,0.243291667,0.214958333,0.200958333,0.206625,0.224708333,0.283125,0.2525,0.214083333,0.251916667,0.213125,0.20425,0.238958333,0.239166667,0.170333333,0.222291667,0.167333333,0.2135
2020,362,0.203375,0.227958333,0.20075,0.190625,0.193083333,0.2065,0.25875,0.24125,0.194166667,0.242,0.203416667,0.189208333,0.219208333,0.217458333,0.158708333,0.208708333,0.154791667,0.198416667
2020,363,0.199375,0.221666667,0.195333333,0.186375,0.187291667,0.200541667,0.248375,0.237208333,0.185583333,0.238791667,0.1995,0.183625,0.210833333,0.207791667,0.15325,0.202541667,0.150333333,0.19175
2020,364,0.196375,0.218208333,0.192958333,0.184083333,0.18375,0.196166667,0.242125,0.23425,0.181416667,0.236,0.197375,0.179583333,0.205791667,0.201291667,0.149166667,0.198833333,0.148458333,0.187666667
2020,365,0.193166667,0.213541667,0.189,0.17975,0.179958333,0.19325,0.236166667,0.23125,0.176416667,0.230916667,0.193,0.176208333,0.200958333,0.196916667,0.146166667,0.195583333,0.14275,0.182666667
2020,366,0.204708333,0.226291667,0.194125,0.185583333,0.184791667,0.207125,0.241916667,0.23975,0.191416667,0.238041667,0.204166667,0.187416667,0.213916667,0.203583333,0.151333333,0.199541667,0.153291667,0.18475